source_center,destination_center,time_bucket,avg_distance_km,avg_osrm_time,hub_congestion,congestion_tier,distance_tier,is_chronic_bottleneck,total_volume,delay_ratio_ftl,delay_risk_tier_ftl,delay_ratio_carting,delay_risk_tier_carting,ftl_distance_cost,carting_distance_cost,ftl_actual_time,carting_actual_time,ftl_delay_cost,carting_delay_cost,ftl_total_cost,carting_total_cost,time_diff_hr,cost_diff,recommended_route_type,rule_applied
IND000000ACB,IND110095AAB,eve_peak,43.385049253731346,48.791044776119406,38713.0,High,Medium,0,134,1.8518518518518519,Medium,0.9663841807909604,Low,4714.781379104477,1952.3272164179104,90.35378662244335,47.15089383590522,0.17317809102634976,0.0,4714.954557195504,1952.3272164179104,-0.012000803551816147,-2762.6273407775934,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND000000ACB,IND110095AAB,night,45.814908333333335,50.46212121212121,38713.0,High,Medium,0,132,1.8518518518518519,Medium,3.1589473684210527,High,4782.817433333334,2061.6708750000003,93.44837261503928,159.40718500797448,0.17910938084549194,0.4539377658160552,4782.996542714179,2062.1248127658164,0.01832189233137089,-2720.8717299483624,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND121002AAB,afternoon,45.1338380952381,38.857142857142854,38943.0,High,Medium,0,84,1.8518518518518519,Medium,1.7303030303030305,High,4763.747466666667,2031.0227142857143,71.95767195767195,67.23463203463203,0.13791887125220456,0.11823953823953823,4763.885385537919,2031.1409538239539,-0.0013119555341777555,-2732.7444317139652,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND121002AAB,eve_peak,46.49062045454546,43.97727272727273,38943.0,High,Medium,0,132,1.8518518518518519,Medium,1.467330538085255,High,4801.7373727272725,2092.0779204545456,81.43939393939394,64.5291952544311,0.1560921717171717,0.08563301052982657,4801.89346489899,2092.1635534650754,-0.004697277412489677,-2709.7299114339144,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND000000ACB,IND121002AAB,night,46.627335200000005,42.216,38943.0,High,Medium,0,125,1.8518518518518519,Medium,1.7407407407407407,High,4805.5653856,2098.2300840000003,78.17777777777778,73.4871111111111,0.14984074074074075,0.13029629629629624,4805.715226340741,2098.3603802962966,-0.0013029629629629645,-2707.354846044444,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND121004AAB,eve_peak,45.59653052631579,40.51578947368421,39600.0,High,Medium,0,95,1.8518518518518519,Medium,1.4838709677419355,High,4776.702854736842,2051.8438736842104,75.02923976608187,60.12020373514431,0.14380604288499027,0.08168505942275041,4776.846660779727,2051.9255587436332,-0.004141398897482657,-2724.921102036094,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND000000ACB,IND121004AAB,night,46.05907888888889,40.77777777777778,39600.0,High,Medium,0,90,1.8518518518518519,Medium,1.653010033444816,High,4789.654208888889,2072.65855,75.51440329218107,67.40607580824971,0.14473593964334705,0.11095124179363305,4789.7989448285325,2072.769501241794,-0.002252313189980934,-2717.0294435867386,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND122001AAA,afternoon,25.254018032786888,24.557377049180328,38763.0,High,Short,0,61,1.8518518518518519,Medium,1.5,High,4207.112504918033,1136.4308114754099,45.476624165148756,36.83606557377049,0.08716352964986844,0.05116120218579234,4207.199668447683,1136.4819726775956,-0.0024001551642717405,-3070.7176957700867,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND122001AAA,eve_peak,25.39716125,24.825,38763.0,High,Short,0,80,1.8518518518518519,Medium,1.2,Medium,4211.120515,1142.87225625,45.97222222222222,29.79,0.08811342592592593,0.020687499999999998,4211.208628425926,1142.8929437499999,-0.004495061728395062,-3068.3156846759257,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND000000ACB,IND122001AAA,morn_peak,25.452575000000003,24.75,38763.0,High,Short,0,8,1.8518518518518519,Medium,1.5416666666666667,High,4212.6721,1145.3658750000002,45.833333333333336,38.15625,0.08784722222222224,0.055859375,4212.759947222222,1145.4217343750001,-0.002132523148148149,-3067.3382128472217,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND000000ACB,IND122001AAA,night,27.08101081081081,26.324324324324323,38763.0,High,Short,0,74,1.8518518518518519,Medium,1.5857142857142859,High,4258.268302702702,1218.6454864864863,48.748748748748746,41.74285714285715,0.0934351017684351,0.06424388674388677,4258.361737804471,1218.7097303732303,-0.0019460810016365552,-3039.6520074312407,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND122015AAC,night,25.652562500000002,24.875,38448.0,High,Short,0,8,1.8518518518518519,Medium,1.95,High,4218.27175,1154.3653125,46.06481481481482,48.50625,0.08829089506172841,0.09846354166666668,4218.3600408950615,1154.4637760416667,0.000678176440329218,-3063.8962648533948,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND124103AAA,eve_peak,38.993448275862065,36.06896551724138,38496.0,High,Medium,0,29,1.9565217391304348,High,2.037037037037037,Medium,4591.816551724138,1754.705172413793,70.56971514242879,73.47381864623244,0.14375312343828087,0.15585355470412943,4591.9603048475765,1754.8610259684972,0.0008066954177232373,-2837.099278879079,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND000000ACB,IND124112AAA,night,79.85630285714286,62.08571428571429,38495.0,High,Long,0,35,1.9634146341463414,High,2.037037037037037,Medium,5735.97648,3593.533628571429,121.9,126.47089947089948,0.24922619047619052,0.2682716049382717,5736.225706190477,3593.8019001763673,0.0012696942974720767,-2142.4238060141092,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND125001AAA,afternoon,101.61978571428571,80.64285714285714,38846.0,High,Long,0,14,1.5358265241986173,High,2.037037037037037,Medium,6345.353999999999,4572.890357142857,123.85343898715992,164.2724867724868,0.18004409101792826,0.34845679012345687,6345.534044091018,4573.2388139329805,0.011227513273701908,-1772.2952301580372,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND125001AAA,morn_peak,101.28340408163265,80.59183673469387,38846.0,High,Long,0,49,1.7692307692307692,High,2.037037037037037,Medium,6335.935314285714,4557.75318367347,142.585557299843,164.16855631141345,0.2583071690214547,0.34823633156966494,6336.193621454736,4558.1014200050395,0.005995277503214014,-1778.0922014496964,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND125001AAA,night,101.3642380952381,80.80952380952381,38846.0,High,Long,0,42,2.453747628083492,High,2.037037037037037,Medium,6338.198666666667,4561.390714285714,198.2861773741755,164.6119929453263,0.4894860565193821,0.3491769547325104,6338.688152723186,4561.739891240447,-0.009353940119124778,-1776.9482614827393,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND125005AAA,afternoon,101.42445714285714,80.92857142857143,38563.0,High,Long,0,28,1.7626641651031894,High,2.037037037037037,Medium,6339.8848,4564.100571428571,142.64989279013668,164.85449735449737,0.2571721723398552,0.3496913580246914,6340.14197217234,4564.450262786596,0.006167945712322415,-1775.6917093857437,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND125033AAA,night,92.25164166666667,71.16666666666667,38465.0,High,Long,0,12,2.264397689768977,High,2.037037037037037,Medium,6083.045966666667,4151.323875,161.14963558855885,144.96913580246917,0.37492903717455073,0.30751028806584374,6083.420895703841,4151.631385288066,-0.004494583273913801,-1931.789510415775,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND127021AAA,eve_peak,84.32404,66.2,38501.0,High,Long,0,10,2.0081092616303886,High,2.037037037037037,Medium,5861.07312,3794.5818,132.93683311993172,134.85185185185188,0.27807013799971547,0.28604938271604946,5861.351190138,3794.867849382716,0.000531949647755599,-2066.4833407552837,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND131028AAB,afternoon,60.67366666666667,62.56666666666667,42917.0,High,Long,0,120,1.8518518518518519,Medium,1.41875,High,5198.862666666667,2730.315,115.8641975308642,88.76645833333333,0.22207304526748972,0.1091657986111111,5199.084739711934,2730.4241657986113,-0.0075271497770919085,-2468.660573913323,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND131028AAB,eve_peak,63.66015150214592,58.44635193133047,42917.0,High,Long,0,233,1.8518518518518519,Medium,2.090909090909091,High,5282.484242060085,2864.7068175965665,108.23398505801939,122.20600858369097,0.2074484713612038,0.2656652360515021,5282.6916905314465,2864.972482832618,0.0038811176460198855,-2417.7192076988285,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND131028AAB,morn_peak,61.573550000000004,63.65573770491803,42917.0,High,Long,0,122,1.8518518518518519,Medium,1.701007326007326,High,5224.0594,2770.8097500000003,117.88099574984821,108.27887617846633,0.22593857518720908,0.1859297436397846,5224.285338575187,2770.9956797436403,-0.002667255436494966,-2453.2896588315466,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND131028AAB,night,61.142486466165415,62.56390977443609,42917.0,High,Long,0,266,1.8518518518518519,Medium,1.7238136324417601,High,5211.989621052631,2751.411890977444,115.85909217488165,107.84852056802922,0.2220632600018565,0.18868587830663802,5212.211684312633,2751.6005768557507,-0.0022251587796812324,-2460.6111074568826,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND160002AAC,afternoon,154.66109821428572,111.67857142857143,43723.0,High,Long,0,56,1.7708172841235381,High,2.037037037037037,Medium,7830.51075,6959.749419642857,197.76234455193944,227.49338624338625,0.35868238801403335,0.4825617283950618,7830.8694323880145,6960.231981371252,0.00825862269206856,-870.6374510167625,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND160002AAC,eve_peak,158.0625772036474,114.38905775075987,43723.0,High,Long,0,329,1.7959183673469388,High,2.037037037037037,Medium,7925.7521617021275,7112.815974164133,205.43340983809938,233.01474727006644,0.3793514670305813,0.494273706330444,7926.131513169158,7113.310247870463,0.007661482619990849,-812.8212652986949,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND160002AAC,morn_peak,152.75556818181818,111.03896103896103,43723.0,High,Long,0,154,2.0588235294117645,High,2.037037037037037,Medium,7777.155909090909,6874.000568181818,228.60962566844916,226.1904761904762,0.4898777692895338,0.4797979797979799,7777.645786860198,6874.480366161616,-0.0006719859661035975,-903.1654206985822,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND160002AAC,night,161.73191304347827,116.75652173913043,43723.0,High,Long,0,115,1.8545454545454545,High,2.037037037037037,Medium,8028.493565217392,7277.936086956523,216.5302766798419,237.8373590982287,0.41572397891963114,0.5045034889962428,8028.909289196311,7278.440590445519,0.00591863400510744,-750.4686987507921,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND201001AAC,afternoon,59.96726666666666,46.888888888888886,38522.0,High,Long,0,9,1.8518518518518519,Medium,1.588235294117647,High,5179.083466666667,2698.5269999999996,86.8312757201646,74.4705882352941,0.16642661179698215,0.1149237472766884,5179.249893278464,2698.6419237472765,-0.0034335243013529156,-2480.6079695311873,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND201001AAC,eve_peak,62.996737037037036,49.925925925925924,38522.0,High,Long,0,27,1.8518518518518519,Medium,1.52,High,5263.908637037037,2834.8531666666668,92.4554183813443,75.88740740740741,0.17720621856424323,0.10817283950617285,5264.0858432556015,2834.961339506173,-0.004602225270538026,-2429.1245037494286,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND201007AAA,afternoon,45.759071428571424,50.642857142857146,38682.0,High,Medium,0,14,1.8518518518518519,Medium,1.6097883597883598,High,4781.254,2059.158214285714,93.78306878306879,81.52428193499622,0.17975088183421517,0.1286726033005795,4781.433750881834,2059.2868868890146,-0.0034052185689090447,-2722.14686399282,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND201007AAA,eve_peak,46.96375714285715,51.666666666666664,38682.0,High,Medium,0,21,1.8518518518518519,Medium,1.0980392156862746,Medium,4814.9852,2113.3690714285717,95.67901234567901,56.732026143790854,0.18338477366255143,0.02110566448801746,4815.168584773663,2113.3901770930597,-0.010818607278302266,-2701.778407680603,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND000000ACB,IND201007AAA,night,45.481225,50.57142857142857,38682.0,High,Medium,0,28,1.8518518518518519,Medium,1.7549107142857143,High,4773.4743,2046.655125,93.65079365079364,88.7483418367347,0.1794973544973545,0.15907047193877555,4773.653797354497,2046.8141954719388,-0.0013617921705719304,-2726.839601882559,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND201301AAF,afternoon,46.08182142857142,50.07142857142857,38774.0,High,Medium,0,14,1.8518518518518519,Medium,1.4546703296703298,High,4790.291,2073.681964285714,92.72486772486772,72.83742150706436,0.1777226631393298,0.09485830389848247,4790.4687226631395,2073.7768225896125,-0.005524290616056488,-2716.691900073527,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND201301AAF,eve_peak,47.393366666666665,52.0,38774.0,High,Medium,0,21,1.8518518518518519,Medium,1.0454545454545454,Low,4827.014266666667,2132.7015,96.29629629629629,54.36363636363636,0.18456790123456787,0.009848484848484832,4827.198834567902,2132.7113484848487,-0.011647961092405536,-2694.487486083053,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND000000ACB,IND201301AAF,night,48.16155555555556,51.0,38774.0,High,Medium,0,27,1.8518518518518519,Medium,1.5972222222222223,High,4848.5235555555555,2167.27,94.44444444444444,81.45833333333334,0.1810185185185185,0.12690972222222227,4848.704574074074,2167.396909722222,-0.00360725308641975,-2681.307664351852,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND201301AAM,afternoon,62.22140344827586,55.46551724137931,38951.0,High,Long,0,58,1.8518518518518519,Medium,1.8590653290922439,High,5242.199296551724,2799.9631551724137,102.71392081736909,103.11402006361635,0.19686834823329072,0.19853542842598768,5242.3961648999575,2800.16169060084,0.00011113867951312923,-2442.2344742991177,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND201301AAM,eve_peak,60.398129921259844,53.54330708661417,38951.0,High,Long,0,127,1.8518518518518519,Medium,1.6825396825396826,High,5191.147637795276,2717.915846456693,99.15427238261883,90.08873890763654,0.19004568873335273,0.15227263258759322,5191.337683484009,2718.0681190892806,-0.002518203743050636,-2473.2695643947286,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND201301AAM,night,51.30715294117647,52.36974789915966,38951.0,High,Medium,0,119,1.8518518518518519,Medium,2.3846153846153846,High,4936.600282352942,2308.821882352941,96.98101462807345,124.88170652876535,0.1858802780371408,0.30213316095669035,4936.786162630979,2309.1240155138976,0.007750192194636638,-2627.662147117081,Carting,Rule 6: Lower total cost (Carting)
IND000000ACB,IND209304AAA,eve_peak,239.00639674418605,169.07441860465116,42140.0,High,Long,0,215,2.3062200956937797,High,2.037037037037037,Medium,10192.179108837208,10755.287853488373,389.9228218537888,344.4108527131783,0.92020168020474,0.7305684754521965,10193.099310517413,10756.018421963825,-0.012642213650169572,562.919111446412,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND209304AAA,night,241.66352407407408,171.22222222222223,42140.0,High,Long,0,54,2.2930102915951975,High,2.037037037037037,Medium,10266.578674074073,10874.858583333333,392.6143177053555,348.7860082304527,0.9224670645130554,0.739849108367627,10267.501141138586,10875.5984324417,-0.012174530409695229,608.0972913031146,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND282002AAD,morn_peak,110.80058055555556,79.91666666666667,38717.0,High,Long,0,72,1.9532710280373833,High,2.037037037037037,Medium,6602.416255555556,4986.026125,156.0989096573209,162.79320987654324,0.3174260124610592,0.3453189300411524,6602.733681568017,4986.371443930041,0.0018595278386728767,-1616.3622376379762,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND301001AAB,afternoon,83.98666874999999,75.625,38691.0,High,Long,0,16,0.9871794871794872,Low,2.037037037037037,Medium,5851.626725,3779.4000937499995,74.65544871794872,154.05092592592595,0.0,0.3267746913580248,5851.626725,3779.7268684413575,0.02205429922443812,-2071.8998565586426,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND301001AAB,morn_peak,82.19126250000001,77.875,38691.0,High,Long,0,8,1.0657380254154447,Medium,2.037037037037037,Medium,5801.35535,3698.6068125,82.99434872922775,158.63425925925927,0.021330619705115635,0.3364969135802469,5801.3766806197045,3698.94330941358,0.021011086258342086,-2102.4333712061243,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND302014AAA,afternoon,126.56879444444445,91.83333333333333,40931.0,High,Long,0,18,2.0,High,2.037037037037037,Medium,7043.926244444445,5695.59575,183.66666666666666,187.0679012345679,0.38263888888888886,0.39681069958847737,7044.308883333334,5695.9925606995885,0.000944787379972567,-1348.3163226337456,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND302014AAA,morn_peak,127.11657222222222,92.47222222222223,40931.0,High,Long,0,108,1.9800159077351362,High,2.037037037037037,Medium,7059.264022222222,5720.24575,183.0964710236186,188.36934156378604,0.3776010366724848,0.3995713305898492,7059.6416232588945,5720.6453213305895,0.001464686261157624,-1338.996301928305,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND302014AAA,night,126.8310923611111,91.95833333333333,40931.0,High,Long,0,144,2.078132927447996,High,2.037037037037037,Medium,7051.270586111111,5707.39915625,191.10164045323862,187.32253086419755,0.41309711299960533,0.3973508230452676,7051.683683224111,5707.796507073045,-0.0010497526636225195,-1343.8871761510654,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND302022AAD,afternoon,126.1967111111111,91.88888888888889,38773.0,High,Long,0,9,1.8629032258064515,High,2.037037037037037,Medium,7033.507911111111,5678.852,171.1801075268817,187.18106995884776,0.3303800776583034,0.39705075445816196,7033.838291188769,5679.249050754458,0.004444711786657239,-1354.5892404343113,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND302022AAD,eve_peak,127.21353391812865,92.18128654970761,38773.0,High,Long,0,171,1.719626168224299,High,2.037037037037037,Medium,7061.978949707602,5724.609026315789,158.5173525714598,187.77669482347846,0.2764002750906342,0.3983142011407119,7062.255349982693,5725.0073405169305,0.008127595070005182,-1337.2480094657622,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND328001AAA,morn_peak,146.521884,122.26,38564.0,High,Long,0,50,1.7418941784424018,High,2.037037037037037,Medium,7602.612752,6593.48478,212.96398225636804,249.0481481481482,0.37793325940153344,0.5282839506172841,7602.990685259401,6594.013063950617,0.010023379414383374,-1008.9776213087844,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND382430AAB,afternoon,490.76564666666667,349.6,42136.0,High,Long,0,30,1.9080834419817472,High,2.037037037037037,Medium,17241.43810666667,22084.4541,667.0659713168188,712.1481481481483,1.3227748804867452,1.5106172839506176,17242.760881547154,22085.96471728395,0.012522826897591509,4843.2038357367965,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND382430AAB,eve_peak,481.620659772296,343.31309297912713,42136.0,High,Long,0,527,1.887218045112782,High,2.037037037037037,Medium,16985.37847362429,21672.92968975332,647.9066641936911,699.341485698222,1.269139880060683,1.4834516363295618,16986.64761350435,21674.41314138965,0.014287450417925243,4687.765527885302,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND390022AAA,eve_peak,485.213554025974,376.13766233766233,39158.0,High,Long,0,385,1.7955271565495208,High,2.037037037037037,Medium,17085.979512727274,21834.60993116883,675.3653873283266,766.2063492063493,1.2467821874611011,1.6252861952861957,17087.226294914733,21836.235217364116,0.02523360052167296,4749.008922449382,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND411033AAA,eve_peak,706.7954499107143,540.9732142857143,46172.0,High,Long,1,1120,1.7577352472089314,High,2.037037037037037,Medium,23290.2725975,31805.795245982143,950.8876865459102,1101.9824735449738,1.7079769677508163,2.3375385802469144,23291.98057446775,31808.13278456239,0.041970774166406544,8516.152210094639,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND421302AAG,afternoon,675.2711684458399,506.09105180533754,52913.0,High,Long,1,637,1.837313432835821,High,2.037037037037037,Medium,22407.592716483516,30387.202580062793,929.847887719956,1030.9262166405024,1.765653482977577,2.186813186813187,22409.358369966492,30389.389393249607,0.02807731358904066,7980.031023283114,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND421302AAG,eve_peak,666.6245680851064,498.9574468085106,52913.0,High,Long,1,47,1.8760504201680672,High,2.037037037037037,Medium,22165.48790638298,29998.105563829788,936.0693277310924,1016.3947990543735,1.8212995038440905,2.1559889676910955,22167.309205886824,30000.261552797478,0.02231263092313365,7832.952346910653,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND421302AAG,morn_peak,674.2876965665237,505.68669527897,52913.0,High,Long,1,932,1.9150468085106382,High,2.037037037037037,Medium,22380.055503862663,30342.946345493565,968.4136919002831,1030.102527420124,1.9280291525888047,2.1850659672548085,22381.983533015253,30345.13141146082,0.017135787644400265,7963.1478784455685,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND462022AAA,eve_peak,410.11709230769236,318.7307692307692,42141.0,High,Long,0,26,1.688799486463136,High,2.037037037037037,Medium,14983.278584615386,18455.269153846155,538.2723593969233,649.2663817663818,0.9147566256923088,1.3772317188983856,14984.193341241078,18456.646385565055,0.03083167288040512,3472.4530443239764,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND462022AAA,night,409.5370013888889,315.40277777777777,42141.0,High,Long,0,432,1.7638251783893986,High,2.037037037037037,Medium,14967.03603888889,18429.1650625,556.3153607784008,642.4871399176955,1.0038024291692624,1.3628515089163238,14968.03984131806,18430.527914008915,0.02393660531647075,3462.488072690856,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND474003AAA,morn_peak,182.0915230769231,157.76923076923077,39019.0,High,Long,0,13,2.1970443349753697,High,2.037037037037037,Medium,8598.562646153847,8194.11853846154,346.62599469496024,321.3817663817664,0.7869031830238729,0.6817188983855651,8599.34954933687,8194.800257359926,-0.007012285642553845,-404.549291976944,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND501359AAE,afternoon,791.540925595238,586.3095238095239,46891.0,High,Long,1,168,2.0430115656361103,High,2.037037037037037,Medium,25663.145916666665,35619.34165178571,1197.8371381854577,1194.3342151675488,2.5480317265663905,2.5334362139917705,25665.69394839323,35621.8750879997,-0.0009730341716413527,9956.181139606473,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND501359AAE,eve_peak,800.896227396329,593.0244731475187,46891.0,High,Long,1,1471,1.8121951219512196,High,2.037037037037037,Medium,25925.094367097212,36040.33023283481,1074.6760574356254,1208.0128156708715,2.006881601200444,2.562451427180637,25927.10124869841,36042.89268426199,0.03703798839867949,10115.79143556358,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND521225AAB,night,898.6706897959184,663.2419825072886,39946.0,High,Long,0,686,1.9303796518607443,High,2.037037037037037,Medium,28662.779314285715,40440.18104081633,1280.3088272918496,1351.0484828852177,2.571111853269004,2.865860418241371,28665.350426138983,40443.04690123457,0.01964990433149113,11777.696475095589,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND562132AAA,afternoon,1054.5293205298015,802.6026490066225,59421.0,High,Long,1,151,1.6816239316239316,High,2.037037037037037,Medium,33026.82097483444,47453.819423841065,1349.675822154299,1634.9313220505276,2.2794715547819857,3.4680361376829376,33029.10044638922,47457.28745997875,0.07923763886006346,14428.18701358953,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND562132AAA,eve_peak,1033.1345412512546,786.7751756440281,59421.0,High,Long,1,2989,1.686131386861314,High,2.037037037037037,Medium,32427.76715503513,46491.05435630646,1326.606318056719,1602.6901726082056,2.249296426719545,3.399645820684073,32430.01645146185,46494.45400212714,0.07668995959763518,14064.43755066529,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND562132AAA,morn_peak,1034.8028024711698,787.7578253706755,59421.0,High,Long,1,607,1.7228260869565217,High,2.037037037037037,Medium,32474.478469192756,46566.12611120264,1357.1697317527398,1604.6918664958207,2.372549609925268,3.4038918380214382,32476.85101880268,46569.530003040665,0.06875614853974468,14092.678984237984,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND562132AAA,night,1032.993955410903,784.5858421480879,59421.0,High,Long,1,1229,1.6571428571428573,High,2.037037037037037,Medium,32423.830751505284,46484.72799349063,1300.1708241311171,1598.2304191905496,2.148270758262622,3.3901857376769238,32425.979022263546,46488.11817922831,0.08279433196095347,14062.139156964764,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND600056AAB,morn_peak,1123.9388917372883,820.9025423728814,42208.0,High,Long,1,472,1.7755156150748665,High,2.037037037037037,Medium,34970.288968644076,50577.25012817797,1457.5252824377083,1672.2088826114252,2.652594750270112,3.5471097509939327,34972.94156339434,50580.797237928964,0.059634333381588044,15607.855674534621,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND600056AAB,night,1112.3490482504603,809.2707182320441,42208.0,High,Long,1,543,1.7685950413223142,High,2.037037037037037,Medium,34645.77335101289,50055.70717127071,1431.272179352541,1648.5144260282382,2.5916727546687364,3.496848782484142,34648.36502376756,50059.20402005319,0.06034506852102702,15410.83899628563,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND712311AAA,afternoon,726.4155261016949,513.1627118644068,45852.0,High,Long,1,885,2.2142857142857144,High,2.037037037037037,Medium,23839.634730847458,32688.69867457627,1136.2888619854723,1045.3314500941622,2.5963589588377727,2.2173697426239807,23842.231089806297,32690.916044318892,-0.025265947747586146,8848.684954512595,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND712311AAA,eve_peak,729.1465127040816,515.480612244898,45852.0,High,Long,1,1960,1.9872960102212671,High,2.037037037037037,Medium,23916.102355714283,32811.593071683674,1024.412564060702,1050.053099017385,2.1205497992325166,2.227385361552029,23918.222905513518,32813.82045704523,0.0071223708213008444,8895.597551531711,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND751002AAB,eve_peak,863.1921057471264,611.971264367816,42419.0,High,Long,0,174,2.0549007444168734,High,2.037037037037037,Medium,27669.37896091954,38843.64475862069,1257.5402067111604,1246.6081311196253,2.689870593097268,2.644320278132539,27672.06883151264,38846.28907889882,-0.0030366876643152965,11174.220247386183,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND751002AAB,night,886.6281622974964,641.5567010309278,42419.0,High,Long,0,679,1.8974358974358974,High,2.037037037037037,Medium,28325.588544329898,39898.267303387336,1217.3127147766322,1306.8747613592975,2.3989833906071016,2.7721585847015406,28327.987527720506,39901.03946197204,0.02487834627296258,11573.051934251533,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND000000ACB,IND821115AAB,eve_peak,455.9264243243243,324.64864864864865,39783.0,High,Long,0,37,2.0,High,2.037037037037037,Medium,16265.93988108108,20516.689094594592,649.2972972972973,661.3213213213214,1.3527027027027025,1.4028028028028032,16267.292583783783,20518.091897397397,0.003340006673340036,4250.799313613614,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
