source_center,destination_center,trip_count,weight,pct_sla_breach,median_actual_time,median_osrm_time,delay_iqr,avg_distance,is_chronic,delay_severity_norm,volume_norm,sla_breach_corr_norm,variability_norm,corridor_risk_score
IND301019AAA,IND301705AAA,18,3.2592385218365063,1.0,139.0,34.5,0.8064871273712737,42.53443888888889,1,0.4359386614491022,0.0016109544905356424,1.0,0.14242125729590915,0.4390203289318657
IND700065AAA,IND712311AAA,46,2.853535353535354,1.0,48.0,19.5,2.096428571428572,17.342032608695654,1,0.3740839556829181,0.00724929520741039,1.0,0.37021792765264033,0.43846769884028386
IND732103AAB,IND732202AAA,24,3.25,1.0,45.0,15.0,0.7833333333333328,18.031491666666668,1,0.43453012906739946,0.002819170358437374,1.0,0.13833242271177576,0.43835008648774665
IND530012AAA,IND535001AAA,12,3.1203703703703702,1.0,76.0,33.0,1.24234143142131,40.70189166666667,1,0.41476641207969217,0.0004027386226339106,1.0,0.21939076601326638,0.437946326088862
IND210427AAA,IND209304AAA,49,2.9915254237288136,0.9795918367346939,278.0,87.0,1.8324468085106385,113.3413469387755,1,0.3951223301827095,0.007853403141361256,0.9795918367346939,0.3236001785256232,0.4372702598946599
IND110043AAA,IND000000ACB,19,3.0,0.9473684210526315,79.0,31.0,2.3156682027649773,30.465863157894738,1,0.3964143891625354,0.0018123238018525976,0.9473684210526315,0.4089344587469401,0.4367543877533292
IND209304AAA,IND209101AAA,17,3.0,0.8823529411764706,52.0,14.0,3.2093023255813953,33.147800000000004,1,0.3964143891625354,0.001409585179218687,0.8823529411764706,0.566745403292184,0.4361809275831549
IND781018AAB,IND110037AAM,1137,2.4316702819956615,1.0,1577.0,663.0,0.3011291077696767,901.4267444151276,1,0.30976515831590296,0.22694321385420863,1.0,0.053177768970401905,0.43595964368695356
IND271210AAA,IND271001AAA,72,3.111111111111111,1.0,98.0,28.0,0.9892026578073092,41.16447222222222,1,0.41335471800914164,0.012484897301651228,1.0,0.1746878300520164,0.4359318945342711
IND530012AAA,IND764001AAC,51,3.175438596491228,1.0,268.0,80.0,0.7827862496769189,115.22365882352942,1,0.4231622768150716,0.008256141763995167,1.0,0.13823581070205096,0.4351525272372325
IND410505AAB,IND410501AAF,10,2.928571428571429,1.0,26.0,10.0,1.7492424242424236,13.093700000000002,1,0.38552417776114567,0.0,1.0,0.3089067350497972,0.435100344609438
IND530012AAA,IND530043AAA,26,2.9879227053140096,0.9615384615384616,46.5,14.0,2.043067226890757,16.817703846153847,1,0.394573049070513,0.003221908981071285,0.9615384615384616,0.3607946033091419,0.4350987725890026
IND600056AAA,IND602105AAB,14,3.229166666666667,1.0,31.0,9.0,0.6875000000000004,13.012407142857143,1,0.43135381740866086,0.0008054772452678212,1.0,0.12140877525235655,0.43488377380001697
IND562114AAA,IND560048AAB,18,3.03125,1.0,48.0,14.0,1.3571428571428568,16.372405555555556,1,0.4011788566506434,0.0016109544905356424,1.0,0.23966407582283347,0.43484068886517463
IND742226AAA,IND742102AAB,39,3.0,1.0,61.0,19.0,1.4024774774774778,25.250033333333334,1,0.3964143891625354,0.005839710028191704,1.0,0.2476699241593526,0.4347926755879974
IND712311AAA,IND700053AAA,43,2.888888888888889,1.0,78.0,28.0,1.770502645502646,24.777044186046513,1,0.3794740603159291,0.0066451872734595244,1.0,0.31266117494041207,0.43471703843877774
IND852139AAB,IND854326AAB,84,3.0889328063241104,0.9880952380952381,173.5,57.5,1.0963768115942027,73.00159761904763,1,0.40997334802197316,0.014901329037454692,0.9880952380952381,0.19361420496107015,0.4340999014880695
IND713128AAB,IND731204AAB,13,2.888888888888889,1.0,56.0,18.0,1.7777777777777777,24.789476923076922,1,0.3794740603159291,0.0006041079339508659,1.0,0.31394592388488135,0.43333524349834746
IND848101AAA,IND844505AAB,27,2.9411764705882355,1.0,56.0,18.0,1.5555555555555558,25.974870370370372,1,0.38744597977315565,0.00342327829238824,1.0,0.27470268339927123,0.4333044798222864
IND603203AAA,IND600044AAD,26,3.0555555555555554,1.0,39.0,12.5,1.1550449550449549,14.586842307692308,1,0.40488455358583847,0.003221908981071285,1.0,0.20397468124133977,0.4331567668037372
IND712103AAA,IND712310AAE,76,2.850389321468298,1.0,70.5,22.0,1.713308197179165,23.375063157894736,1,0.3736043023229171,0.013290374546919049,1.0,0.3025609452354113,0.4330204090894377
IND700088AAA,IND712311AAA,27,3.0,1.0,64.0,25.0,1.3255020841227738,22.74378148148148,1,0.3964143891625354,0.00342327829238824,1.0,0.23407648673133372,0.4328292239112446
IND226004AAA,IND226016AAA,11,3.238095238095238,0.9090909090909091,55.0,17.0,1.8326086956521737,16.856163636363636,1,0.4327150938338345,0.0002013693113169553,0.9090909090909091,0.32362876691774384,0.4327719838258647
IND603301AAA,IND600044AAD,112,2.927544565842438,1.0,107.0,34.0,1.3293963009918706,44.56145089285714,1,0.38536761923036084,0.02053966975432944,1.0,0.23476418433227061,0.43275838356395374
IND400064AAB,IND400072AAD,32,3.105128205128205,1.0,42.0,13.0,0.9436813186813184,13.352,1,0.41244254645586287,0.004430124848973017,1.0,0.1666490081885492,0.43274945061344333
IND585314AAA,IND585104AAA,70,2.6191904047976013,0.9571428571428572,66.5,28.0,3.102631578947368,27.903814285714287,1,0.3383550312264906,0.012082158679017317,0.9571428571428572,0.5479079273589598,0.43243905918196085
IND501359AAG,IND000000ACN,22,2.822368421052632,1.0,45.0,15.5,1.8947368421052633,19.265804545454543,1,0.3693321529143425,0.0024164317358034634,1.0,0.33460026098257095,0.43179699519794495
IND400705AAA,IND421302AAH,35,2.84,1.0,62.0,22.0,1.7892857142857146,22.374754285714285,1,0.37202031562342236,0.0050342327829238824,1.0,0.3159781631243148,0.43166450075753143
IND828401AAB,IND826004AAA,24,2.9930069930069934,1.0,46.5,14.0,1.2708333333333335,22.11145833333333,1,0.39534821461974207,0.002819170358437374,1.0,0.22442228152708318,0.43128630659021444
IND781018AAB,IND712311AAA,149,2.764705882352941,1.0,727.0,240.0,1.6935897435897433,392.36864496644296,1,0.36054075160501625,0.027990334273056788,1.0,0.29907877316244824,0.43112176152651555
IND421502AAA,IND421302AAR,33,3.090909090909091,1.0,43.0,13.0,0.8778280542986425,15.932872727272727,1,0.41027465821884956,0.004631494160289972,1.0,0.15501967847935602,0.4307697046755479
IND700053AAA,IND743513AAA,12,3.0,1.0,50.0,14.0,1.2333743842364533,20.51125,1,0.3964143891625354,0.0004027386226339106,1.0,0.21780723406222124,0.4304471637268948
IND321022AAA,IND121004AAB,78,2.9511217948717947,1.0,133.0,42.0,1.188607362136774,60.89787948717949,1,0.3889622733478023,0.01369311316955296,1.0,0.20990162049885072,0.4299983496813942
IND400072AAB,IND400015AAA,118,2.888888888888889,1.0,41.5,16.0,1.2720588235294117,15.991909322033898,1,0.3794740603159291,0.02174788562223117,1.0,0.22463869645623175,0.4296904651775526
IND441912AAA,IND441107AAB,110,3.0675,1.0,159.5,45.5,0.6697577536618633,63.60564636363637,1,0.4067056389368487,0.02013693113169553,1.0,0.1182755906732455,0.429544047424988
IND431001AAB,IND431136AAC,36,3.090909090909091,1.0,31.5,10.0,0.7840909090909092,13.855872222222223,1,0.41027465821884956,0.005235602094240838,1.0,0.13846620648615862,0.4292653844597159
IND643212AAA,IND641062AAD,21,3.284090909090909,0.9523809523809523,197.0,63.0,0.8310810810810811,72.84547142857143,1,0.43972772996351733,0.0022150624244865083,0.9523809523809523,0.14676441627557588,0.42921653731432424
IND202001AAC,IND204215AAA,16,3.1333333333333333,1.0,53.0,17.5,0.641346153846154,23.47000625,1,0.4167427837784629,0.0012082158679017317,1.0,0.11325825607457592,0.42832499308581823
IND204215AAA,IND207001AAA,24,3.0,1.0,56.0,16.5,1.0771018455228982,22.88054166666667,1,0.3964143891625354,0.002819170358437374,1.0,0.19021035038107334,0.4282915832927308
IND396232AAA,IND396191AAC,30,2.8571428571428568,1.0,37.5,13.0,1.5327380952380953,15.71216,1,0.3746339663597559,0.004027386226339106,1.0,0.2706732435279809,0.4279277574532852
IND742101AAC,IND712311AAA,53,3.013793103448276,1.0,265.0,73.0,0.8765624999999999,116.14684339622642,1,0.3985173265365969,0.008658880386629078,1.0,0.15479618844675447,0.4270512695559715
IND400015AAA,IND400072AAB,71,2.7058823529411766,1.0,44.0,16.0,1.8636877828054295,16.026326760563382,1,0.3515723422156365,0.012283527990334274,1.0,0.3291171653282719,0.4266115354166654
IND583119AAA,IND583101AAA,18,2.7401960784313726,1.0,76.0,30.5,1.8915238678090578,39.127405555555555,1,0.35680391435944137,0.0016109544905356424,1.0,0.3340328671291606,0.4265275910793265
IND609602AAA,IND611001AAA,11,3.111111111111111,1.0,51.0,16.0,0.5913461538461537,21.935245454545456,1,0.41335471800914164,0.0002013693113169553,1.0,0.10442852696531359,0.42583508222801725
IND246149AAA,IND249407AAA,30,2.992105263157895,1.0,132.0,42.5,0.9435307017543861,52.856046666666664,1,0.3952107342181713,0.004027386226339106,1.0,0.16662241005526757,0.42575338124938006
IND400072AAC,IND400011AAA,34,2.9705882352941178,1.0,41.0,12.5,0.9793616310160429,15.184549999999998,1,0.3919301844678455,0.004832863471606927,1.0,0.17294995803753893,0.42527528545879384
IND400072AAB,IND421302AAG,180,2.547727272727273,1.0,46.5,20.0,2.0,22.447953333333334,1,0.3274595506073722,0.0342327829238824,1.0,0.3531891643704915,0.4248609324109686
IND505122AAA,IND506002AAA,29,2.55,1.0,102.0,39.0,2.404858299595141,39.15850689655173,1,0.32780605733378004,0.0038260169150221507,1.0,0.4246849466317245,0.42454742182544003
IND000000ACB,IND501359AAE,1639,1.8243243243243243,0.9987797437461867,1085.0,584.0,0.3345745734043608,799.9372946918853,1,0.21716739609641786,0.3280306081353202,0.9987797437461867,0.05908405700014994,0.4244779521089589
IND000000AFT,IND421302AAG,29,2.769230769230769,1.0,47.0,20.0,1.6277056277056277,20.104775862068966,1,0.36123062925035315,0.0038260169150221507,1.0,0.2874439952452485,0.4241931554534217
IND500008AAC,IND501359AAE,25,2.28,1.0,54.0,21.0,3.3136363636363635,20.094672,1,0.2866410582365268,0.0030205396697543293,1.0,0.5851702291502007,0.4239285811270694
IND201007AAB,IND201301AAF,10,2.933333333333333,1.0,44.0,16.0,1.0958333333333332,12.75952,1,0.3862501918545716,0.0,1.0,0.19351822964466514,0.42385189970629517
IND000000ACB,IND421302AAG,1617,1.8706467661691542,1.0,947.0,514.0,0.1638508292984444,674.0505580086581,1,0.22422985267688075,0.32360048328634716,1.0,0.028935168740664815,0.4234855787664056
IND732202AAA,IND732204AAB,22,3.066666666666667,1.0,33.5,11.0,0.5071428571428576,15.840968181818182,1,0.40657858647049916,0.0024164317358034634,1.0,0.08955868096537471,0.42219141061868803
IND000000AFT,IND410210AAA,25,2.875,1.0,46.0,15.0,1.158730158730159,17.856872,1,0.3773565192101034,0.0030205396697543293,1.0,0.20462546824639594,0.42216028942611955
IND582101AAB,IND580028AAA,52,2.946557971014493,1.0,106.5,41.0,0.7683970352654503,49.69948846153846,1,0.38826645925533626,0.008457511075312122,1.0,0.13569475339508374,0.4209904368104709
IND431136AAC,IND431001AAA,39,3.0,1.0,26.0,9.0,0.6125541125541125,12.77688717948718,1,0.3964143891625354,0.005839710028191704,1.0,0.10817373757234751,0.42084305692929685
IND791102AAA,IND784168AAB,10,2.883113311331133,1.0,372.5,115.5,1.0929471214413649,159.26345999999998,1,0.378593498667962,0.0,1.0,0.19300854026150488,0.4207382534933353
IND731237AAB,IND731224AAA,45,2.789473684210526,1.0,52.0,17.0,1.2941176470588234,21.019742222222224,1,0.36431692397949195,0.007047925896093436,1.0,0.22853416518090625,0.4203421675839108
IND712311AAA,IND742102AAB,24,2.9450362822294274,1.0,342.5,111.0,0.815719213728233,134.58725416666667,1,0.3880344580795454,0.002819170358437374,1.0,0.1440515937288145,0.420323735194309
IND786184AAA,IND786125AAA,11,3.0,1.0,37.0,14.0,0.6499999999999995,16.791572727272726,1,0.3964143891625354,0.0002013693113169553,1.0,0.11478647842040965,0.4200947458348844
IND854326AAB,IND852201AAA,30,2.941075514874142,0.9666666666666667,218.0,76.0,1.2677167513804073,84.99741,1,0.3874305877661945,0.004027386226339106,0.9666666666666667,0.2238719100392601,0.42003293933365526
IND411033AAA,IND000000AAL,37,2.7037037037037037,1.0,68.0,24.0,1.5620689655172417,21.950364864864866,1,0.3512401789049187,0.005436971405557793,1.0,0.2758529163100564,0.4194406060443626
IND788713AAA,IND788806AAA,10,2.9230769230769234,1.0,38.0,13.0,0.8482142857142851,19.7549,1,0.38468646919180804,0.0,1.0,0.14979004738927085,0.41885359241565034
IND641062AAD,IND643231AAA,85,2.8461538461538463,1.0,114.0,43.0,0.8106060606060606,49.93833411764705,1,0.37295854922108057,0.015102698348771646,1.0,0.14314863858955526,0.4172739581345807
IND328001AAA,IND282002AAD,21,2.7551020408163267,1.0,150.0,50.0,1.3006451612903227,46.77147142857143,1,0.35907652150062774,0.0022150624244865083,1.0,0.2296868888293261,0.4171530630893054
IND852113AAA,IND852139AAB,25,2.8,1.0,70.0,24.0,1.1050724637681162,35.46454,1,0.3659217972386441,0.0030205396697543293,1.0,0.1951498100235506,0.41663883481525127
IND533106AAA,IND533242AAA,12,2.908743169398907,1.0,145.0,61.5,0.7658606911975965,65.36448333333334,1,0.38250110268360143,0.0004027386226339106,1.0,0.13524684877414309,0.4166258106065134
IND742202AAA,IND712311AAA,20,3.011173184357542,1.0,341.5,109.5,0.3826300489380281,149.72129999999999,1,0.3981178859180601,0.002013693113169553,1.0,0.06757039362373121,0.4165076170078895
IND742401AAA,IND742102AAB,56,2.7230501738698463,1.0,89.0,45.5,1.2732136103110179,43.8865,1,0.3541897990046383,0.009262988320579944,1.0,0.22484262554544251,0.4164759292365446
IND400072AAB,IND401104AAA,155,2.7142857142857144,0.9935483870967742,34.0,15.0,1.0992647058823533,16.12146193548387,1,0.35285354355697646,0.02919855014095852,0.9935483870967742,0.19412419144628124,0.41624057087685185
IND224141AAB,IND224122AAA,50,2.891812865497076,1.0,40.5,15.0,0.6875,20.427436,1,0.3799198584434714,0.008054772452678213,1.0,0.12140877525235647,0.41612251401579375
IND842001AAA,IND843105AAB,39,2.875,1.0,46.0,16.0,0.770833333333333,23.292125641025642,1,0.3773565192101034,0.005839710028191704,1.0,0.13612499043446022,0.4160150342345353
IND742303AAB,IND741165AAB,72,2.810810810810811,1.0,60.5,21.0,0.8682432432432434,30.687068055555553,1,0.3675700454507464,0.012484897301651228,1.0,0.15332705277570327,0.4154819477832817
IND843329AAB,IND843301AAA,13,2.789473684210526,1.0,53.0,19.0,1.0815789473684214,26.747207692307693,1,0.36431692397949195,0.0006041079339508659,1.0,0.1910009823108843,0.4149778948063729
IND413517AAA,IND431717AAA,12,3.0,1.0,74.0,25.5,0.3555008210180626,36.82438333333334,1,0.3964143891625354,0.0004027386226339106,1.0,0.0627795189541966,0.41494439221609236
IND781018AAB,IND788026AAC,91,2.8846153846153846,1.0,390.0,144.0,0.5184394243422248,191.5771296703297,1,0.3788225092064443,0.01631091421667338,1.0,0.09155359353007451,0.41476209158975347
IND845305AAA,IND842001AAA,113,2.6534653465346536,1.0,147.0,53.0,1.2535211267605635,83.40459203539822,1,0.343580690284506,0.020741039065646394,1.0,0.2213650396406602,0.41475403984428
IND400016AAB,IND400072AAD,24,2.7916666666666665,1.0,35.0,13.0,1.0288461538461537,14.954524999999999,1,0.3646512725751486,0.002819170358437374,1.0,0.1816886566713586,0.4147341672868047
IND712311AAA,IND732103AAB,36,2.9649296790479625,1.0,351.0,118.0,0.38069692689607937,169.93448333333333,1,0.3910674642353835,0.005235602094240838,1.0,0.06722901474442018,0.41445878769215566
IND175018AAA,IND175001AAA,16,2.9333333333333336,1.0,43.5,15.0,0.5229949874686719,22.3863,1,0.38625019185457166,0.0012082158679017317,1.0,0.09235808129700795,0.4140379388385049
IND560099AAB,IND560085AAA,34,2.475113122171946,1.0,40.5,18.0,2.0356605027594563,15.886105882352942,1,0.3163885823034543,0.004832863471606927,1.0,0.35948661595581355,0.41371231038486483
IND786181AAC,IND786001AAB,106,2.6142241379310347,1.0,109.0,37.0,1.333883647798742,45.503607547169814,1,0.3375978594817538,0.019331453886427707,1.0,0.23555662546675035,0.41342766981098344
IND131028AAB,IND110037AAM,30,2.8173076923076925,1.0,103.0,36.0,0.8389053672316384,34.71065333333333,1,0.3685605792320578,0.004027386226339106,1.0,0.14814614281923136,0.4132456925313311
IND756032AAA,IND712311AAA,63,2.514018691588785,1.0,217.0,76.0,1.7584586466165413,110.85576825396826,1,0.32232024056242575,0.01067257349979863,1.0,0.31053426998928085,0.41264966659884805
IND600056AAB,IND600008AAC,160,2.4251336898395723,1.0,52.5,21.0,1.7681277056277056,28.835546875,1,0.3087685701299603,0.030205396697543293,1.0,0.31224177342548187,0.4122829545689181
IND389151AAA,IND457661AAA,22,2.8528138528138527,1.0,71.5,26.0,0.6835326575451912,36.37019090909091,1,0.3739739535475505,0.0024164317358034634,1.0,0.12070816406916372,0.41226450575988743
IND431515AAA,IND431517AAB,14,2.933333333333333,1.0,44.0,15.0,0.40892857142857153,21.633928571428573,1,0.3862501918545716,0.0008054772452678212,1.0,0.07221457021503802,0.4119229030746494
IND302014AAB,IND302026AAA,38,2.175,1.0,35.0,15.5,2.953256302521009,16.842073684210526,1,0.2706324474764839,0.005638340716874748,1.0,0.5215290628296413,0.4118154704527764
IND382421AAA,IND382430AAB,60,2.3095238095238093,0.9833333333333333,70.5,27.0,2.624605429292929,29.790913333333332,1,0.2911423456157679,0.010068465565847765,0.9833333333333333,0.4634910991871124,0.4111564978898137
IND852131AAA,IND852201AAA,16,2.787878787878788,1.0,92.0,33.0,0.8555718475073317,34.7756625,1,0.36407376136446895,0.0012082158679017317,1.0,0.15108935294001605,0.4110404938067646
IND573201AAB,IND575004AAB,94,2.6533333333333333,1.0,255.5,85.0,1.0801190476190476,114.42304787234042,1,0.3435605631611239,0.016915022150624244,1.0,0.1907431719246113,0.41072729799456675
IND577401AAA,IND562132AAA,13,2.695852534562212,1.0,459.0,140.0,1.1635637090182547,194.97106153846153,1,0.350043166421134,0.0006041079339508659,1.0,0.20547904703999356,0.41071619825594063
IND396191AAC,IND421302AAG,43,2.7790697674418605,1.0,215.0,83.0,0.7812564480324915,99.7971023255814,1,0.36273071203730667,0.0066451872734595244,1.0,0.13796565601982702,0.4105501472352703
IND380005AAA,IND382421AAA,12,2.7,1.0,27.0,9.0,1.1388888888888888,10.93615,1,0.35067550127669855,0.0004027386226339106,1.0,0.2011216074887521,0.4104830459152131
IND742149AAA,IND742148AAA,44,2.857142857142857,1.0,44.0,14.0,0.5035714285714286,20.614838636363636,1,0.37463396635975593,0.00684655658477648,1.0,0.08892798602899876,0.4104580242929964
IND134102AAA,IND174103AAA,16,2.75,1.0,38.5,14.0,0.9516806722689073,19.956018750000002,1,0.3582986492576713,0.0012082158679017317,1.0,0.1680616506931015,0.4104276787393541
IND421302AAF,IND421302AAR,12,2.9444444444444446,1.0,26.5,9.0,0.2777777777777777,11.670433333333333,1,0.3879442247392323,0.0004027386226339106,1.0,0.04905405060701269,0.41018377961205266
IND331507AAA,IND302014AAA,24,2.7933732933732935,1.0,243.0,87.5,0.7512406626427492,124.06556666666667,1,0.3649114699338066,0.002819170358437374,1.0,0.13266503093996346,0.4099358836571283
IND421302AAG,IND110037AAM,965,2.144144144144144,1.0,1072.0,491.0,0.3074510935880448,682.1323404145077,1,0.2659280723711088,0.19230769230769232,1.0,0.05429419741457766,0.4098775717668244
IND110037AAM,IND781018AAB,68,2.84535054236484,1.0,2050.5,697.5,0.4397995389571272,952.4862911764707,1,0.37283607514793515,0.011679420056383408,1.0,0.07766621582739759,0.4098209066560097
IND249407AAA,IND131028AAB,117,2.63265306122449,1.0,306.0,98.0,1.0258620689655173,114.73333418803419,1,0.3404075876696739,0.021546516310914216,1.0,0.18116168344865732,0.40966583249046384
IND712124AAA,IND712103AAA,49,2.888888888888889,1.0,29.0,10.0,0.3333333333333335,11.02585306122449,1,0.3794740603159291,0.007853403141361256,1.0,0.058864860728415284,0.4096394609845535
IND751002AAB,IND562132AAA,706,2.3413528268714723,1.0,1376.5,606.5,0.33851743069833606,759.4264130311616,1,0.2959950918023716,0.1401530406766009,1.0,0.05978034423659555,0.40941433131375843
IND802101AAA,IND802119AAA,14,2.7916666666666665,1.0,34.0,13.0,0.7383241758241761,18.21902857142857,1,0.3646512725751486,0.0008054772452678212,1.0,0.13038404934693631,0.40910028327607006
IND742102AAB,IND731237AAB,44,2.8079877112135176,1.0,49.5,18.0,0.5910714285714289,26.708245454545455,1,0.36713962733084254,0.00684655658477648,1.0,0.10438001197020783,0.4090054912755519
IND788151AAA,IND788713AAA,24,2.7933467741935485,1.0,78.0,30.5,0.6853448275862069,39.94227083333333,1,0.364907426741176,0.002819170358437374,1.0,0.12102818348040549,0.40877058163412033
